id,name,gender,type,category_id,category_name
sr:competition:24241,"ATP Challenger Villena, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24245,"ATP Challenger Puerto Vallarta, Mexico Men Singles",men,singles,sr:category:72,Challenger
sr:competition:24247,"ATP Challenger Puerto Vallarta, Mexico Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24269,"ITF Russia F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24271,"ITF Russia F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24285,"ITF Tunisia 12B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24287,"ITF Tunisia 12B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24343,"ITF Mozambique F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24345,"ITF Mozambique F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24355,"ITF Women Osaka, Japan Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24357,"ITF Women Osaka, Japan Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24367,"ATP Challenger Braga, Portugal Men Singles",men,singles,sr:category:72,Challenger
sr:competition:24369,"ATP Challenger Braga, Portugal Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24383,"ITF Egypt 13B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24385,"ITF Egypt 13B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24453,"ITF Brazil F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24455,"ITF Brazil F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24480,"ITF Egypt F17, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24482,"ITF Egypt F17, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24484,"ITF Tunisia F41, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24486,"ITF Tunisia F41, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24492,ITF Men Sajur. Israel Men Doubles,men,doubles,sr:category:785,ITF Men
sr:competition:24496,"ITF Mexico F14, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24498,"ITF Mexico F14, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24502,"ITF Uganda F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24504,"ITF Uganda F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24508,"ITF Australia F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24510,"ITF Australia F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24514,"ITF Hong Kong 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24516,"ITF Hong Kong 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24528,"ITF Trinidad & Tobago 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24532,"ITF Portugal 22A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24534,"ITF Portugal 22A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24538,"ITF South Korea 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24540,"ITF South Korea 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24544,"ITF Spain 11B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24546,"ITF Spain 11B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24556,"ITF Italy 21A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24558,"ITF Italy 21A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24562,"ITF Georgia 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24564,"ITF Georgia 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24568,"ITF Egypt F16, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24570,"ITF Egypt F16, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24574,"ITF Uganda F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24576,"ITF Uganda F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24580,"ITF South Korea 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24582,"ITF South Korea 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24586,"ITF Israel 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24588,"ITF Israel 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24590,"ITF Trinidad & Tobago 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24738,"ITF Mexico F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24740,"ITF Mexico F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24744,"ITF Brazil F6, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24746,"ITF Brazil F6, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24756,"ITF Tunisia F44, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24758,"ITF Tunisia F44, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24762,"ITF Mexico F10, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24764,"ITF Mexico F10, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24768,"ITF Uganda F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24770,"ITF Uganda F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24780,"ITF Great Britain 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24782,"ITF Great Britain 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24786,"ITF Portugal 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24788,"ITF Portugal 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24794,"ITF Israel 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24796,"ITF Israel 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24822,"ITF Uganda F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24824,"ITF Uganda F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24834,"ITF Norway 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24838,"ITF Italy 37A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24840,"ITF Italy 37A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24842,"ITF Norway 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:24846,"ATP Challenger Manacor, Mallorca, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:24848,"ATP Challenger Manacor, Mallorca, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24852,"ATP Challenger Sopot, Poland Men Singles",men,singles,sr:category:72,Challenger
sr:competition:24854,"ATP Challenger Sopot, Poland Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24858,"ATP Challenger Pullach, Germany Men Singles",men,singles,sr:category:72,Challenger
sr:competition:24860,"ATP Challenger Pullach, Germany Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:24936,"ITF France F11, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:24938,"ITF France F11, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:24948,"ITF Russia 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:24950,"ITF Russia 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25007,"ITF Singapore 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25009,"ITF Singapore 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25027,"ITF Lebanon F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25029,"ITF Lebanon F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25033,"ITF Singapore 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25035,"ITF Singapore 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25057,"ITF Great Britain 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25059,"ITF Great Britain 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25103,"ITF USA 48A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25107,"ITF Italy 36A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25109,"ITF Italy 36A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25111,"ITF USA 48A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25115,"ITF Indonesia 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25117,"ITF Indonesia 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25171,"ITF Romania F13, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25173,"ITF Romania F13, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25183,"ITF Panama F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25185,"ITF Panama F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25193,"ITF Israel 07A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25195,"ITF Israel 07A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25205,"ITF Bulgaria 05A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25207,"ITF Bulgaria 05A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25217,"ITF Switzerland 01B, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25219,"ITF Switzerland 01B, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25273,"ITF Kazakhstan 04A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25275,"ITF Kazakhstan 04A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25279,"ITF Croatia 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25281,"ITF Croatia 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25365,"ITF Peru F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25367,"ITF Peru F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25371,"ITF Brazil F8, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25373,"ITF Brazil F8, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25377,"ITF Bulgaria F3, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25379,"ITF Bulgaria F3, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25383,"ITF Georgia F4, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25385,"ITF Georgia F4, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25389,"ITF Israel 08A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25391,"ITF Israel 08A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25395,"ITF Portugal 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25397,"ITF Portugal 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25407,"ITF Tunisia F42, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25409,"ITF Tunisia F42, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25413,"ITF Tunisia F45, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25415,"ITF Tunisia F45, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25419,"ITF Hong Kong 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25421,"ITF Hong Kong 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25547,"ITF Men Kunshan, China Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25551,"ITF USA F28, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25553,"ITF USA F28B, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25557,"ITF Lebanon F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25559,"ITF Lebanon F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25563,"ITF USA F19B, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25565,"ITF USA F19B, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25569,"ITF Portugal 17A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25571,"ITF Portugal 17A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25575,"ITF USA 21A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25577,"ITF USA 21A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25581,"ITF Italy 42A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25583,"ITF Italy 42A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25587,"ITF Indonesia 02A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25589,"ITF Indonesia 02A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25677,"ITF Ecuador F1, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25679,"ITF Ecuador F1, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25689,"ITF Israel 09A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25691,"ITF Israel 09A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25695,"ITF China 18A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25697,"ITF China 18A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25701,"ITF Portugal 20A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25703,"ITF Portugal 20A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25751,"ITF Ecuador F2, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25753,"ITF Ecuador F2, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25767,"ITF Italy 41A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25769,"ITF Italy 41A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25773,"ITF Japan 16A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25775,"ITF Japan 16A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25877,"ITF USA F29, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25879,"ITF USA F29, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25889,"ITF Tunisia 44A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25891,"ITF Tunisia 44A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25895,"ITF Mexico 10A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25897,"ITF Mexico 10A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25901,"ITF El Salvador 01A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25903,"ITF El Salvador 01A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:25909,"ITF Spain F24, Men Singles",men,singles,sr:category:785,ITF Men
sr:competition:25911,"ITF Spain F24, Men Doubles",men,doubles,sr:category:785,ITF Men
sr:competition:25927,"ITF Colombia 03A, Women Singles",women,singles,sr:category:213,ITF Women
sr:competition:25929,"ITF Colombia 03A, Women Doubles",women,doubles,sr:category:213,ITF Women
sr:competition:26114,"ATP Challenger Almaty II, Kazakhstan Men Singles",men,singles,sr:category:72,Challenger
sr:competition:26116,"ATP Challenger Almaty II, Kazakhstan Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:26120,"ATP Challenger Barcelona, Spain Men Singles",men,singles,sr:category:72,Challenger
sr:competition:26122,"ATP Challenger Barcelona, Spain Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:26126,"ATP Challenger Cassis, France Men Singles",men,singles,sr:category:72,Challenger
sr:competition:26128,"ATP Challenger Cassis, France Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:26132,"ATP Challenger Chicago, USA Men Singles",men,singles,sr:category:72,Challenger
sr:competition:26134,"ATP Challenger Chicago, USA Men Doubles",men,doubles,sr:category:72,Challenger
sr:competition:26138,"ATP Challenger Florence, Italy Men Singles",men,singles,sr:category:72,Challenger
